date,time,user_id,username,name,,tweet,language,link,near
18/3/2020,8:15:10,105331813,blindgraphique,monologz.com,,"KARAMAH  Usah bersangka  diri penuh karamah, sedang makam wali belum pernah dijamah.  Daku makhluk pendosa, Usaha dan Ikhtiar jalanNya.  Disangkakan diri redha, Hakikatnya pasrah.  Kerana itulah, Adanya usaha ;  #Covid19 #COVID19malaysia #coronavirus  https://t.co/77KIMjELwi",in,https://twitter.com/blindgraphique/status/1240069196194578432,Kuala Lumpur
3/12/2020,5:32:46,302596456,herlinhae,🐭,,"@IfadatulChoiri3 Yakan tau sendiri mrk ga punya otak, ama video sedetik aja mrk jadiin bahan bully an, pdhl udah banyak korban seleb yg bunuh diri n depresi krn di bully k-netz tp ko ya tetep aja jari nya pd jahat2",in,https://twitter.com/HerlinHae/status/1334249171121934336,Victoria
16/9/2020,0:26:16,1.01E+18,jjeon_ah,ˏˋ⋆𝑎𝑛𝑔𝑒𝑙𝑎𝑙𝑖𝑝𝑠⋆ˊˎ 💎,,@illegalkimjoon Alurnya hampir kek drakor Endless Love (Song Hyekyo)  Masa kecilny mnis bgt.. sampe pas jikook kepisah. Pas dewasa ktmu tp JK mo nikah. Jimin kecewa trs bnuh diri n JK nyesel tp g jd nikah.Dy tinggal sm mayat Jimin sampe ajal menjemput sbg bentuk setia. Tp emank intiny JK setia,in,https://twitter.com/Jjeon_Ah/status/1305905786887876609,Victoria
22/6/2020,18:35:13,302596456,herlinhae,🐭,,"@rahma_haru ""bunuh diri itu bukan urusan kita"" njir 😅 trus urusan siapa dong klo ada yg bener2 mau bunuh diri? Masa kudu nelfon TNI 😅",in,https://twitter.com/HerlinHae/status/1275014470381662208,Victoria
22/6/2020,10:16:10,302596456,herlinhae,🐭,,"Bikin khawatir aja, bilang nya depresi pengen bunuh diri, kemaren ngirimin video buat cwo nya tak liat tangan dia abis manicure 😑  https://t.co/m7YDY9uNBM",in,https://twitter.com/HerlinHae/status/1274888881536512000,Victoria
12/4/2020,22:37:15,1.01E+18,jjeon_ah,ˏˋ⋆𝑎𝑛𝑔𝑒𝑙𝑎𝑙𝑖𝑝𝑠⋆ˊˎ 💎,,Jimin ga mati kan nanti 😢😢😢 pernah baca yg kek gini tp Jiminnya mati n Jungkook ikut bunuh diri 😢😢😢,in,https://twitter.com/Jjeon_Ah/status/1249345844093923330,Victoria
29/12/2020,22:04:27,1289078192,anasshhhh,Lucas Torreinas,,Aku cuba deny benda ni tapi sekarang aku Tak boleh tahan. Aku rasa nak bunuh diri.,in,https://twitter.com/anasshhhh/status/1343920821903839232,Putrajaya
29/12/2020,20:07:08,8.65E+17,lensa_buruk,🆂🅾🅿🅸,,@zt000tz Jiwa dia belum cukup kental utk bunuh diri,in,https://twitter.com/Lensa_Buruk/status/1343891298441281536,Putrajaya
29/12/2020,18:52:21,27610370,azharanditahir,🎗Cikgu Azhar🎗 TEACH.INSPIRE.EDUCATE,,My mom say saya nak bunuh diri  Okay biarlah rahsia semua benda tu Malas nak explain  Insiden malam tadi Merayu2 ngan Doc nak balik rumah Dah lah sejuk terang benderang plak tu Siap ada yg berdengkur  Mcmna aku nak tido 😅😅😅🥲  https://t.co/gnykq4yPTX,in,https://twitter.com/AzharAndiTahir/status/1343872477525471232,Putrajaya
29/12/2020,18:12:09,1.19E+18,syahfie9,syahfie,,Yelah korang seronok lah dulu gaji awal kan tkpe aku sabar jee sbb gaji aku 7hb bukan gaji aku tkde lagi pon aku cuba perbetol kan diri sendiri nak masuk tahun baru dah kan sampai bila kita nak marah lagi pon umur aku dah meningkat sampai bila nak marah jee Insya’allah akan dtng,in,https://twitter.com/syahfie9/status/1343862361329815552,Putrajaya
29/12/2020,18:00:56,443858954,mohdaizam_,A'i z a m,,@roszalifah Aitt.. Ayat mcm nk bunuh diri je.. Jgn la gitu dik..,in,https://twitter.com/MohdAizam_/status/1343859538156421121,Putrajaya
29/12/2020,9:06:10,1023969164,farahrohaizat_,faa,,Kena marah teruk dengan kakak abang sebab submit nama pegi kursus tak bincang dulu. ‘Haaa dah pandai buat keputusan sendiri tak tanya dah’ alaaaaaaaaaaaaa masatu frust sebab tkleh p yotac terus nak bawak diri konon 😩😩😩,in,https://twitter.com/FarahRohaizat_/status/1343724961375035392,Putrajaya
29/12/2020,3:54:51,4246130605,_imanqistina,Iman Qistina,,"i jauhkan diri dari orang lain sebab saya rasa saya yang salah, saya yang toxic. maybe i kena belajar lebih lagi menghargai perasaan orang lain walhal orang lain tak fikir langsung pasal diri kita ni :) macam saya kata tadi hidup kena teruskan. kecewa sedih tapi tetap bangun.",in,https://twitter.com/_imanqistina/status/1343646615828013056,Putrajaya
29/12/2020,3:50:40,4246130605,_imanqistina,Iman Qistina,,"dan salah diri sendiri sebab letak expectation tinggi sangat. saya manusia biasa je, ada sifat sedih marah kecewa semua ni.",in,https://twitter.com/_imanqistina/status/1343645560494952448,Putrajaya
28/12/2020,22:30:46,1358375071,aishril,Aishril Pelletier,,"Teringat pulak Kadal Desam. Beautiful friendship. Tanil nak bunuh diri supaya Dalah x perlu memilih. Kajorn hilangkan diri supaya Dalah pilih Tanil. 😭😭  Lebih dramatik kalau watak Tanil, Tay Tawan yg berlakon.  #PeteKao",in,https://twitter.com/aishril/status/1343565057905414144,Putrajaya
28/12/2020,22:01:37,432453917,herymustaffael_,Ry🕊️,,Aku boleh paham kau tp paham la aku jgak. Jangan pikir nak nanti makan diri. Kalau aku cakap marah so aku mampu tweet jela.,in,https://twitter.com/herymustaffael_/status/1343557721031757825,Putrajaya
28/12/2020,19:51:39,1.11E+18,apainuan3,Nino,,"Jaga diri walaupun kita dah tak berkawan.. sesakit mana pun hati aku,I am still human..😔 haih sedih plak hahaha",in,https://twitter.com/apainuan3/status/1343525013425541120,Putrajaya
28/12/2020,9:58:03,9.51E+17,nyctophfilia,ꪀꪗᥴ𝕥ꪮρꫝⅈꪶⅈꪖ,,@captsolv @azrlazm @hadesmelayu tak semua family faham situasi tu.... sy kene sihir da 10 tahun n deppression 2 tahun... masa mula2 mmg jd biadap dgan parents... n family x anggap pun kene buatan org or pape... ingat prangai kte yg berubah camtu.... sampai la dah tahap nk bunuh diri g berubat baru tahu d sihir,in,https://twitter.com/nyctophfilia/status/1343375629966688257,Putrajaya
28/12/2020,8:47:06,1014291367,wanieyaziddd,Nurul 🦄,,Plan 3km tapi buat 2km je sedih dengan diri sendiri sebab pemalas,in,https://twitter.com/wanieyaziddd/status/1343357774046973953,Putrajaya
26/12/2020,17:23:15,448789212,aifaanajmiee,🤷🏻‍♂️,,sedih dengan diri yang tak mampu beri kebahagiaan dekat mak sendiri,in,https://twitter.com/aifaanajmiee/status/1342762892962066432,Putrajaya
26/12/2020,13:11:27,87684046,leeyouhin,"Land,Warehouse Specialist-Lee You Hin",,Elakkan 3S adalah vaksin  yang paling berkesan untuk membendung penularan #COVID19. Terus patuhi SOP dan amalkan kawalan kendiri.  Jaga diri dan keluarga 🇲🇾  https://t.co/jFw8wFTYQ3,in,https://twitter.com/leeyouhin/status/1342699526134480898,Putrajaya
26/12/2020,0:48:59,2228108654,yarafaee_,🦁,,@Muhd_Haziq_Adil nak bunuh diri,in,https://twitter.com/yarafaee_/status/1342512675339739136,Putrajaya
25/12/2020,14:51:47,8.17E+17,amirhdhr,meer,,Shitt mati bunuh diri sbb cinta,in,https://twitter.com/amirhdhr/status/1342362384745209856,Putrajaya
25/12/2020,13:32:42,4241744178,nunamis,Bella Abel,,Jiran aku ditemui malam tadi dalam keadaan tergantung dengan tuala. Disyaki bunuh diri. Polis menemui surat yg ditujukan kepada seorang perempuan. Kemungkinan putus cinta.,in,https://twitter.com/nunamis/status/1342342485704466432,Putrajaya
24/12/2020,12:22:49,1.22E+18,xabyab08,salah satu,,"Mau muntah liat tweet dia, dulu minta jangan deket, takut komitmen, udah biasa sendiri, butuh family time.   Sekarang liat tweet nya sendu, macam orang nak bunuh diri sebab perlukan orang lain.   Is this what u said matured? Wipe my ass bitj! Karma la dulu sia2in gua. Mampus!",in,https://twitter.com/xabyab08/status/1341962509843013634,Putrajaya
24/12/2020,10:13:51,40573781,nxlflix,🎈,,Marah tapi lebih baik berdiam diri 😑,in,https://twitter.com/nxlflix/status/1341930053634912256,Putrajaya
23/12/2020,23:39:01,419337794,fikrialias7,FikriAlias,,sumpah sedih dgn diri sendiri😂,in,https://twitter.com/fikrialias7/status/1341770295032475648,Putrajaya
23/12/2020,22:35:36,363298788,nuraazafirahh,nuraaaaaaaaaaa,,"@hrth_zkwn muhasabah pada diri dulu, bila hati tengah sedih banyak penyelesaian pintas dan sementara yang kita akan pilih. Nilai pada diri mana yang kurang mana yang lebih. Yang kurang kita perbaiki, yang lebih kita kekalkan.",in,https://twitter.com/nuraazafirahh/status/1341754336028708864,Putrajaya
23/12/2020,21:23:39,146275743,amaninaazizan,Amanina Uzma,,Perangai gila dia boleh buat aku rasa nak bunuh diri sekarang jgk.,in,https://twitter.com/AmaninaAzizan/status/1341736228958294017,Putrajaya
22/12/2020,9:12:39,1920533102,mrjustsoyouknow,Peria Katak,,Bunuh diri ke apa korg ni?,in,https://twitter.com/MrJustSoYouKnow/status/1341189877967118336,Putrajaya
22/12/2020,9:06:43,1259093136,amirulkhusyairy,En. Cekodok,,asal lah malam tadi aku mimpi orang bunuh diri ni...  aku rasa dah dekat dua kali ni,in,https://twitter.com/amirulkhusyairy/status/1341188382383206400,Putrajaya
21/12/2020,22:30:08,359408035,zalm0k,Zal Aboh,,Dengar macam kecewa dah nasihat pun tak jalan tahu la tu duit dia tapi why not sambil2 tu cuba improve diri sendiri dlu,in,https://twitter.com/ZALM0K/status/1341028182791602177,Putrajaya
20/12/2020,12:37:57,992706158,shafiqrosslan,SR,,Sedih bila saudara aku share yang golongan title Datin cakap dekat dorg cermin diri sikit.  Tahu kau harta banyak datin tapi level sombong kau ni aku tak perkenanlah. Dengki,in,https://twitter.com/shafiqrosslan/status/1340516767739703296,Putrajaya
20/12/2020,11:14:09,1014291367,wanieyaziddd,Nurul 🦄,,Kecewa dengan diri sendiri dah seminggu tak keluar peluh,in,https://twitter.com/wanieyaziddd/status/1340495679358001152,Putrajaya
20/12/2020,0:03:15,4834311153,berutolilkiddo,12012021,,"nak pesan kt diri..lepas ni apa2 kputusan bodoh kau sndr yg buat or pilih, mohon jgn sedih or nangis..sbb kau sndr yg pilih kan..so dr kau terus sedih, apa kata kau kali ni play bad..kau prg buat org sedih..kau prg buat org nangis..on x on wahai seketui berth?",in,https://twitter.com/berutolilkiddo/status/1340326840192258056,Putrajaya
19/12/2020,22:53:17,2536705707,ezriar_,Mason Ezri,,@thisismirfan nanti duk dgn aku bunuh diri lagi,in,https://twitter.com/ezriar_/status/1340309232088829953,Putrajaya
19/12/2020,22:02:51,1.06E+18,miagrafos,Miagrafos.Co📸,,"Bila hang takde ataupun tak dapat apa benda yang hang nak  , hang tak perlu sedih hang perlu cari dengan usaha . Apa yang penting hang perlu bersyukur dengan apa yang hang ada sekarang 🙂 ""Pesan pada diri sendiri untuk muhasabah diri""",in,https://twitter.com/miagrafos/status/1340296541450342401,Putrajaya
19/12/2020,18:53:19,1.14E+18,nrfqhmr,nur 🕊,,Marah dngan diri sndiri ni mmg tak boleh nak luah kan,in,https://twitter.com/nrfqhmr/status/1340248845184167937,Putrajaya
19/12/2020,1:20:54,192153332,azimshaharahman,𝒜𝓏𝒾𝓂 𝒮𝒽𝒶𝒽 𝒜. 𝑅𝒶𝒽𝓂𝒶𝓃,,@ikramibnsidik Hati ni pedih dan perit lgi bila kita tgk ibu sedih...so sometimes kita diamkan diri,in,https://twitter.com/azimshaharahman/status/1339983992473317376,Putrajaya
19/12/2020,0:37:28,1.34E+18,chocolicioshop,CHOCOLICIO | CRUNCHY BITES,,sedih nya rase diri ini.. Penat lelah cuba itu ini untuk naikkan Chocolicio.. Tapi takde pon yang sudi say hai.. 😭😭,in,https://twitter.com/ChocolicioShop/status/1339973062725312512,Putrajaya
18/12/2020,20:34:34,630302379,irfan_radzuan,MuhammadAfiqIrfan,,Salahkan itu salahkan ini. Jaga diri sendiri je lain la kalau kau memang tak keluar g mana2 #kitajagakita,in,https://twitter.com/Irfan_Radzuan/status/1339911934972313600,Putrajaya
18/12/2020,17:54:43,212041347,mnmuhdnabil,nabil_ナビル,,@adlinzkl Haha. Aku mmg marah wei dgn diri sendiri🤣🤣,in,https://twitter.com/mnMuhdNabil/status/1339871708291891202,Putrajaya
18/12/2020,15:22:31,1467325639,shzshazzy,Hyorin,,@SNMaliy suruh classmate kau ke batch kau sorang attempt bunuh diri. nanti lect kau stop la bagi assignment agagagaha,in,https://twitter.com/shzshazzy/status/1339833405203083264,Putrajaya
18/12/2020,15:06:01,2352526950,mqamalaysia,MQA Malaysia,,SESUAIKAN DIRI DENGAN KEBIASAAN BAHARU DAN AMALKAN NORMA BARU.  Sentiasa berfikiran positif dan terus mematuhi SOP serta amalkan langkah-langkah pencegahan yang telah disarankan oleh kerajaan.  #mqaprihatin #stayathome #dudukrumah #kitajagakita #KitaMestiMenang  https://t.co/yQSA3A5P9F,in,https://twitter.com/MQAMalaysia/status/1339829253416787971,Putrajaya
18/12/2020,7:52:58,476821119,myra_396,عميرة,,"2 penyakit toxic:  1. Comparison - compare dgn pencapaian dunia, akan kecewa  2. Competition - bersaing dgn diri sendiri..bkn bersaing dgn org lain sehingga akan hasilkan kedengkian, marah dan dendam.",in,https://twitter.com/myra_396/status/1339720273319194624,Putrajaya
18/12/2020,1:40:50,9.51E+17,nyctophfilia,ꪀꪗᥴ𝕥ꪮρꫝⅈꪶⅈꪖ,,@AinulNunanaa i faham... i pun kadang mcam u jugak...tgh malam overthink n sedih... tp bila i try figure out... setiap kali kte fikir masalah tu takkan selesai... so cara tenangkn diri kte kene berada d masa skrg bukan masa lalu atau masa depan... u try cara i bg tu...serius menjadi...,in,https://twitter.com/nyctophfilia/status/1339626622350069761,Putrajaya
18/12/2020,1:37:34,9.51E+17,nyctophfilia,ꪀꪗᥴ𝕥ꪮρꫝⅈꪶⅈꪖ,,@AinulNunanaa r u ok? be strong dear.. u jgn overthink sgt.. n tidur jgn dlam keadaan sedih.... if u rasa nak calm cuba try cara ni... walaupun x deppression still can use utk tenangkn diri dr byak bfikir...  https://t.co/Vwt1OludCq hopefully esok bangun tiada lagi kesedihan ❤️,in,https://twitter.com/nyctophfilia/status/1339625800287494146,Putrajaya
17/12/2020,19:20:01,517360092,sueizza,sueizza,,siyes ar??? yg ku tahu dulu2 org nak bunuh diri je minum klorok 😣😣😣,in,https://twitter.com/sueizza/status/1339530787192881152,Putrajaya
17/12/2020,15:42:33,936349447,admzmn65,Hi u,,@endwithz Dikira cubaan bunuh diri kalau tenung tu. Siapa buat wallpaper gambar dia ni boleh report dekat bomba cubaan bunuh diri kakakakaka,in,https://twitter.com/admzmn65/status/1339476057791950848,Putrajaya
17/12/2020,14:55:07,1.24E+18,mrsunexpected87,MrsUnexpected87,,"@bernamadotcom klu perisak je abis kene bunuh. contoh pekebun. dieorang ambik tanah, teroka tanah tempat tinggal haiwan perosak. pastu deme bunuh haiwan tu. klu aku jadi haiwan pun da tentu aku protect umah aku. lain la ajak duk sekali kongsi. terasa la sikit diri tu #khalifah atas muka bumi  https://t.co/9wlJtf233y",in,https://twitter.com/MrsUnexpected87/status/1339464123482996737,Putrajaya
17/12/2020,11:07:45,1.02E+18,isthatyoudiana,Unknown,,Nak bunuh diri ke apa 😭,in,https://twitter.com/isthatyoudiana/status/1339406904901038080,Putrajaya
17/12/2020,9:29:10,2333186586,ben153yih,PeJa MuSe,,"@mommy_ani Saya berasa sangat kesian kat dia. Dengan dugaan yang dihadapi.  Bila tengok dia positive, buat saya rasa sedih dengan diri sendiri  Dia lebih menghargai kehidupannya melebihi saya hargai kehidupan saya",in,https://twitter.com/Ben153Yih/status/1339382092703039490,Putrajaya
17/12/2020,7:33:56,1967241511,ameremer1,mer,,Ramai suruh aku cari awek HAHAHA bro bukan tak nak cari cuma aku tak suka orang annoying tetiba merajuk tak tentu pasal tetiba marah Kau benda babi baik aku cari duit dan happy kan diri sendiri lagi bagus don’t waste your time Dengan orang yang belum tentu Dengan kita OKAY,in,https://twitter.com/Ameremer1/status/1339353094547591168,Putrajaya
16/12/2020,21:51:11,372528051,syedmshafik,🦇,,"@missalienx Kenapa ntah, tepuk dada tanya diri sendiri lah kata kat dia. Hahaha, lagi buat sedih konon kena ujian.",in,https://twitter.com/syedMshafik/status/1339206442947989506,Putrajaya
16/12/2020,20:30:42,1372919629,iamhazwan,💡,,@nttzi_ @muhammad_haizam It’s true. Ada yang sanggup bunuh diri disebabkan perkara ini.,in,https://twitter.com/IamHazwan/status/1339186187760590848,Putrajaya
16/12/2020,13:01:58,1.00E+18,h_jorn,hJorn,,@NatashaaNizam Cakap la sorry sambil ugut bunuh diri. Baru real,in,https://twitter.com/h_jorn/status/1339073259745071104,Putrajaya
16/12/2020,2:28:51,116462153,ahboy_fahmi, ZaFa ™,,"Dalam dunia sekarang, banyak orang menghina orang lain untuk tutup kekurangan diri, it’s make them feel better &amp; more confidence., sedih bukan? 🤭😅",in,https://twitter.com/AhBoy_FaHmI/status/1338913928592539648,Putrajaya
15/12/2020,22:42:25,710387479,inipaanlah,Paaan.,,"“Kalau tetiba you datang dekat I cakap nak kahwin lain, I akan hina you. Hina you sampai you bunuh diri. Walaupun masa tu you dah kaya. I akan make sure I hina. Sampai you bunuh diri”, kata bini  Baru cakap nak pakai baju melayu esok. Bahaya niii. Hahahaha.  @kushinot 🤦🏽‍♂️",in,https://twitter.com/inipaanlah/status/1338856947034988551,Putrajaya
15/12/2020,18:11:47,1.10E+18,cikgumelati1,CIKGUMELATI❤️,,aku rasa nak bunuh je diri aku lepas semua keputusan untuk gym balik ni🥲  https://t.co/mXM5NZFmbZ,in,https://twitter.com/cikgumelati1/status/1338788840526413824,Putrajaya
15/12/2020,16:56:31,1.24E+18,notarifff,阿立夫,,"@RoiKinney Kan, nice to look at but I wouldn't wanna live here, kang tak pasal-pasal orang assume aku bunuh diri.",en,https://twitter.com/notarifff/status/1338769898982391809,Putrajaya
15/12/2020,10:45:24,1.17E+18,ikaharfizal,Ikaharfizal,,No amani noo. You cannot die just like that! Atleast kau jadi gila sampai bunuh diri sendiri pun dah memadai 😌.   Aku pulak yang psycho sekarang ni 😂🤣  #cintasekalilagi,in,https://twitter.com/ikaharfizal/status/1338676505132507136,Putrajaya
15/12/2020,2:32:08,1.14E+18,_khusairi_,KucairiMars,,"@notyourladyb kau la buat aku marah, ha marah la diri sendiri",in,https://twitter.com/_khusairi_/status/1338552370477690880,Putrajaya
14/12/2020,21:21:53,1.10E+18,alfiehussaini1,الفي الحسيني,,Sedih down weh Itu yg org ckp jgn cpt percaya dgn harapan nti makan diri.. Allahhu 😔🥲,in,https://twitter.com/alfiehussaini1/status/1338474293483556864,Putrajaya
14/12/2020,16:31:39,3244368997,nfxzxhix,✨,,kalau lepaskan chiky kat pasar borong. confirm dia frust bunuh diri. baru dia tahu makanan dia mahal. tahu nak tidur jeee,in,https://twitter.com/nfxzxhix/status/1338401253953400834,Putrajaya
14/12/2020,10:01:03,91787641,jd4rylee,Jezz 🔥,,Aku gila ke kalau aku marah diri aku sendiri sebab lambat datang kerja? 😭 bukan ada orang marah pun actually.,in,https://twitter.com/jd4rylee/status/1338302955909337091,Putrajaya
13/12/2020,18:54:18,734194628,gadistourist_,Aiyna Uyaina 💐,,"Jangan mencari kesempurnaan dalam diri seseorang, kerena kita akan nampak kekurangan yang membuatkan kita rasa kecewa.   Alhamdulillah..what i have now...  ♥️ @ Kuala Lumpur  https://t.co/xpVngpawW9",in,https://twitter.com/gadistourist_/status/1338074763185577989,Putrajaya
13/12/2020,7:16:12,1642906608,atiqahnorisam,syairah,,tak sedar diri! hahahaha aku suka marah tetot anjang camtu,in,https://twitter.com/atiqahnorisam/status/1337899082556137472,Putrajaya
13/12/2020,0:23:01,154064838,_hnzbtrsya,ℭ𝔥𝔞,,"Kalau dapat kat aku ni, aku hoooooooooon pastu turun tingkap cakap “nak bunuh diri, jangan susahkan orang” 🤬",in,https://twitter.com/_hnzbtrsya/status/1337795098646511618,Putrajaya
12/12/2020,18:27:23,819216192,xxfaizwanxx,Che Muhammad Faizwan,,"Makan hati kecik hati semualah.  Pujuk ?? sejukkan??  . Rasa Lifeless.  Lonely , terpinggir.   Sebab benda2 libatkan hati ni aku dh serik bila jauh. Sumpah serik.  Rasa nak marah rasa useless pada diri sendiri.  Tak bole nak buat apa2.",in,https://twitter.com/XxFaizwanxX/status/1337705602420625408,Putrajaya
12/12/2020,9:59:57,558021570,pijyyy,⚒,,tetiba rasa marah dgn diri sendiri sbb mai keja tak bawak flavour.,in,https://twitter.com/pijyyy/status/1337577899981824001,Putrajaya
12/12/2020,1:25:42,1.07E+18,nishfarhan,nish🦅,,"Kau yang singgah tapi tak sungguh, Kau yang ku nanti tapi kau tetap pergi.   Sedih , pilu hatiku ini kerna kau buat ku begini.  Pergilah dikau kepada dia kau yang kau cintai.   Usah kembali kepada diri ku yang tak sempurna ini.",in,https://twitter.com/NishFarhan/status/1337448485059088384,Putrajaya
11/12/2020,17:30:51,26215751,___fffatenxyz,ฟาเทน,,Semoga Allah jagakan keluarga aku selalu dari hasad dengki/doa tak baik dari orang. Yg sedih tu ayat2 jahat bukan dari orang lain tapi dari darah daging sendiri :(   Terima kasih suamiku &amp; anak yang menjadi penguat dalam diri ni ☹️  https://t.co/KL2BAoiWlJ,in,https://twitter.com/___fffatenxyz/status/1337328985563262976,Putrajaya
11/12/2020,12:19:28,1.28E+18,sarahwajihah2,💐,,20. Thread of Lies (7.5/10) Adik dia bunuh diri tapi kakak dan mak dia taktahu kenapa... dan korang takkan expect yang sebenarnya pembunuh sebenar ialah....  https://t.co/ILEbaqsknX,in,https://twitter.com/sarahwajihah2/status/1337250623134134275,Putrajaya
11/12/2020,0:54:01,3113458357,adhanazrx,Adha Nazri,,Aku tengah cabar diri aku untuk edit video happy jadi sedih hehe,in,https://twitter.com/adhanazrx/status/1337078125847449607,Putrajaya
9/12/2020,14:32:17,91787641,jd4rylee,Jezz 🔥,,"Terkejut aku bodo, kakak tu datang-datang terus ugut nak bunuh diri🤦🏼‍♂️. Nasib la aku yang lapar ni boleh kawal emosi.   Terus tanya dia kenapa kakak? Kenapa nak bunuh diri pulak apa boleh saya tolong saya tolong.   Ibu tunggal seorang anak. Masahalah family la tu.",in,https://twitter.com/jd4rylee/status/1336559271761203200,Putrajaya
9/12/2020,12:59:00,2450753258,arizodik,Nor Hariz 🇲🇾,,"Kalau aku? Balik either tdo(kalau letih n kecewa sgt sbb x leh jawab), or release stress. Layan games ke, wayang ke. Masa Master dlu motivate diri habis je sesi lab yg bz gila, reward diri g tgk bola kat stadium. And ofkos, ngedate hampir evryday . Ahh kenangan 🥲",in,https://twitter.com/ArizOdik/status/1336535798905098240,Putrajaya
9/12/2020,9:00:06,906076778,fareastaiman,Faiz 🇲🇾,,"Jika anda penyokong Manchester United, saya minta anda banyakkan beristighfar dan banyak mengingati Tuhan. Lupakan bola sepak buat seketika.  Mungkin sudah takdir pasukan anda bukan lagi pasukan yang kuat di persada Eropah.  Kuatkan semangat. Jangan ada cubaan bunuh diri.",in,https://twitter.com/fareastaiman/status/1336475675520237569,Putrajaya
8/12/2020,21:47:55,8.26E+17,nufarsa,Mrs Ragaman 🎉,,"Selalu pesan dengan member, kalau. Kau rasa sakit suami kau hawau tapi kau kena bersyukur at least Keluarga mak pak depan mata. Belajaq cari kelebihan diri sendiri ketika sedih",in,https://twitter.com/nufarsa/status/1336306517784457216,Putrajaya
8/12/2020,20:55:20,1735598659,zed_hafizuddin,🇲🇾🇲🇾حافظ الدين,,Double stupid ye. Aku dah keluarkan duit siang tadi. Lepas tu duit tu letak kat lanyard sekali dgn id kad. Id kad tu pulak aku letak dalam locker 😓😓😓. Taktau nak marah ke sedih dgn diri sendiri harini,in,https://twitter.com/zed_hafizuddin/status/1336293285149564929,Putrajaya
8/12/2020,20:27:53,769540712,nasyriqzarrar,Hatake Nasyriq,,@notyoursfav Next time jgn buat keputusan time marah dan jangan berjanji bila kau happy.. Makan diri bro,in,https://twitter.com/nasyriqzarrar/status/1336286374643712000,Putrajaya
8/12/2020,19:55:31,1041471594,wavif,Dejavu,,@sputnik_19 Bunuh diri selamatkan ambulanss,in,https://twitter.com/wavif/status/1336278231935139840,Putrajaya
8/12/2020,19:24:49,59347849,nurulhawa_,H.A.W.A🦋,,"@amirulicio HAAHHAHHAAH nasib baik aku dah lupa segala password apa semua, kalau tak mesti bunuh diri tgok apa yg aku buat kat status🤣",in,https://twitter.com/NurulHawa_/status/1336270504697626627,Putrajaya
8/12/2020,10:42:39,220953512,amalinaroslim,아말 와 카메,,"Mentang2 la teacher tak pernah marah, suka hati je ya nak buat kelas tiba2 dalam masa 30 mins. Dah la homework tak hantar. Teacher malas ya nak marah sebab korang buat homework tu untuk diri korang. Teacher dah pandai 🤷🏻‍♀️",in,https://twitter.com/amalinaroslim/status/1336139097635573760,Putrajaya
8/12/2020,1:06:04,421755085,fahmiizzuddin44,Fahmi Izzuddin,,Sedih dengan diri sendiri.,in,https://twitter.com/FahmiIzzuddin44/status/1335993992991760384,Putrajaya
7/12/2020,22:12:54,236776921,hamziirushde,Muhammad Hamzi Aziz,,"learn something, tak nak diri kecewa, you must ‘stop’ to follow &amp; don’t kejar ‘masalah’",in,https://twitter.com/hamziirushde/status/1335950416870162434,Putrajaya
7/12/2020,18:59:41,525569179,eisyamosya,EAT,,Baru nak excited birthday coming up nak menghiburkan diri tengok case banyak macam ni sedih balik 😭😭😭,in,https://twitter.com/eisyaMosya/status/1335901790747824131,Putrajaya
7/12/2020,15:14:29,60819393,thedayakwitch,ixolakeirin,,@hanifadzly Aaa mcm tu lah selalunya 😂 paling lama kalau merajuk pun tiga hari. Kadang kadang sampai terlupa pula marah. Terpujuk diri sendiri. Aih 🤣,in,https://twitter.com/thedayakwitch/status/1335845119010824194,Putrajaya
7/12/2020,0:26:16,186114084,dgre10,LoGeZ,,Kita bikin jambatan dia p bunuh diri .... #Sohai,in,https://twitter.com/DGre10/status/1335621591753879553,Putrajaya
6/12/2020,21:58:39,9.97E+17,frhnsh_,gotchaheartless,,Penat dengan diri sendiri. Bunuh je aku ni,in,https://twitter.com/FRHNSH_/status/1335584441079484419,Putrajaya
6/12/2020,20:39:48,274529757,ateenhana,JYH × LMH,,@anna7447 Rate suicide dan cubaan bunuh diri meningkat lagi dasyat dri kes covid 19. Mgkn kena bakar kot company tu terus hahahahaha,in,https://twitter.com/ateenhana/status/1335564600025128962,Putrajaya
6/12/2020,18:51:33,44091732,anamichi,Anam l انام,,@kitaraoff Kalau aku mmg aku salahkan diri sendiri je lah. Lps tu tak tau brp lama aku nk sedih dan nk move on. Sedih oiii,in,https://twitter.com/anamichi/status/1335537355000696835,Putrajaya
6/12/2020,14:33:20,4327714816,zef_sama72,Zef,,Seksyen 309 cubaan bunuh diri...denda maksimum rm2000 atau penjara 1 bln,in,https://twitter.com/zef_sama72/status/1335472375706517504,Putrajaya
5/12/2020,22:28:17,943033987,mirottt,Amirah Zainal🐸,,sedih laa gagal diet ni. lagi sedih tengok berat naik. rasa nak carut diri sendiri ooi,in,https://twitter.com/Mirottt/status/1335229513274327040,Putrajaya
5/12/2020,18:03:37,7.06E+17,nsaffamohhidin,Helianthus🌻,,diri aku sendiri takut dengan diri aku kalau tengah marah. Anything could happen.,in,https://twitter.com/nsaffamohhidin/status/1335162907508686848,Putrajaya
