tweetID,month,date,positiveScore,neutralScore,negativeScore,sentimentType,near,keyword,tweet,,
1783,March,24/3/2020,0.006965418,0.68957638,0.303458202,neutral,Kuala Lumpur,#COVID19,masa untuk rehatkan badan dan minda moga esok diri ini masih kuat dan terus kuat covid,,
1784,March,24/3/2020,0.002235698,0.221334055,0.776430248,negative,Kuala Lumpur,#COVID19,guyss mana tk stay at home and saja kluar please merayu sangat hargai frontliner kter yang tungkus lumus and terpaksa jarakkan diri dengan family diaorg anak and suami also adik beradik demi negara kitaa please sedih air mata jantan aku kluar siakk stay at home covid,,
1785,March,24/3/2020,0.00191818,0.189899867,0.808181952,negative,Kuala Lumpur,bunuh diri,i tau la boring duduk rumah tpi asal adik aku ni sampai nak bunuh diri hahahahahaha,,
1786,March,24/3/2020,0.002543612,0.251817573,0.745638815,negative,Kuala Lumpur,bunuh diri,anasahmad ni bunuh diri je siak cmni,,
1787,March,24/3/2020,0.00199548,0.197552482,0.800452039,negative,Kuala Lumpur,marah,kerajaan bagi keluar duit kwsp pun nak marah ke nak keluarkan ke tidak terpulang guna pun utk diri sendiri ada dia suruh kau keluarkan kwsp utk belanja satu taman perumahan ke musibat,,
1788,March,24/3/2020,0.000673684,0.06669467,0.932631646,negative,Kuala Lumpur,bunuh diri,detikcom dulu buat nambah follower bikin isu mau bunuh diri eh g jadi skng pecicilan lagi mending dia di jadikan percobaan suntik virus corona ke dia,,
1789,March,23/3/2020,0.007811456,0.773334174,0.21885437,neutral,Kuala Lumpur,sedih,zainalirsyad untung broo power kat dapur hahahahha sedih pulak dgn diri sendiri power masak maggi je hahahaha,,
1790,March,23/3/2020,0.009414447,0.932030276,0.058555277,neutral,Kuala Lumpur,#KitaJagaKita,cara tangguh bayaran ansuran pinjaman maybank akibat terkesan covid nie i suqquest you guys fill in the form by online ja nanti pihak maybank akan contact jgn risko kan diri orang lain ke bank k zaman canggih lani princess property kita jaga kita stay at home,,
1791,March,23/3/2020,0.003221479,0.318926429,0.677852092,negative,Kuala Lumpur,marah,najihahshahrel i marah dengan diri sendiri sebab patutnya dah tidur time ni,,
1792,March,22/3/2020,0.00677468,0.670693283,0.322532037,neutral,Kuala Lumpur,#COVID19,setiap musibah yang allah datangkan itu sebenanrnya untuk kita kembali berfikir dan muhasabah diri kita apakah dosa yang kita lakukan sehingga kita semua dimurkai oleh allah taala so kembalilah mengingati allah dan kembalilah pada allah azza wa jalla hikmah covid,,
1793,March,22/3/2020,0.015607459,0.000157651,0.98423489,negative,Kuala Lumpur,#COVID19,syedsaddiq rakyat malaysia lagi sedih dengan kau puak barua bekas kerajaan paling hancing hampir dua tahun mengencing hancing penting diri dengan sikap tamak jawatan masing pembawa virus covid chinese virus lockdown malaysia just stay at home,,
1794,March,22/3/2020,0.001382914,0.136908479,0.861708607,negative,Kuala Lumpur,#COVID19,buletintv memang keturunan bangsa degil la puak nie tangkap sumbat dalam jel jer aku pun peniaga jugak duk uma skrg agak la belajar displin diri dengar arahan kerajaan lockdown malaysia just stay at home covid,,
1795,March,22/3/2020,0.003520969,0.348575963,0.647903068,negative,Kuala Lumpur,marah,dr bgn pagi anak anak bergaduh je arini dah xlrt nak marah mimie bawa diri masuk bilik n kunci last last dua dua terus baik sendiri ok lps ni gaduh lg mimie masuk bilik lg,,
1796,March,21/3/2020,0.005277015,0.522424507,0.472298477,neutral,Kuala Lumpur,#COVID19,assalamualaikum salam israk mikraj semua stop kejap hal virus covid ni semoga allah swt jauhkan diri kita dari wabak penyakit yang merbahaya dan semoga rakyat malaysia khususnya umat islam di lindungi allah swt,,
1797,March,21/3/2020,0.712174755,0.284946993,0.002878252,positive,Kuala Lumpur,#KitaJagaKita,hari ke kalau agak bosan duduk kat rumah tu mungkin boleh cuba baring sambil layan video berkualiti di channel youtube rasmi ultrasel us tv channel jgn lupa jaga kebersihan dan sayangi diri anda mentaliti juara restriction movement order stay safe at home kita jaga kita,,
1798,March,21/3/2020,0.009848145,0.974966348,0.015185507,neutral,Kuala Lumpur,#KitaJagaKita,remember guys jujur dgn diri sendir i jalankan amanah sebagai individu beragama malaysia bebas covid malaysia covid fight covid duduk rumah duduk rumah diam diam kita jaga kita malaysia bebas covid covid stay safe at home stay at home,,
1799,March,21/3/2020,0.00491726,0.486808724,0.508274016,negative,Kuala Lumpur,#KitaJagaKita,kita nak bantu golongan miskin dan terpinggir tp kena ingat kita kena jaga diri kita juga semasa membantu org lain pakai topeng muka pakai sarung tangan kalau boleh keluar untuk bantu yg dlm k dr rumah sbb mro yg lain koordinasi dgn kawan di kawasan masing kita jaga kita,,
1800,March,20/3/2020,0.008474942,0.839019299,0.152505759,neutral,Kuala Lumpur,#KitaJagaKita,tips penting sila jaga kebersihan diri dan keluarga anda jika terpaksa keluar dari rumah sila pakai mask cuci tangan dgn kerap elakkan menyentuh wajah guna tangan kalau perlu balik rumah terus mandi bersama kita basmi covid be c stay safe at home kita jaga kita,,
1801,March,19/3/2020,0.001119107,0.110791599,0.888089294,negative,Kuala Lumpur,sedih,dah bgtaw kat semua medium socmed pun ada lagi kanina tanya kedai bukak ke tak mesti mak bapak ko sedih sbb bile besar anak die bodo mcm ko ko ni tanya sbb kepentingan diri ko je ko tak peduli pun ade yg mati duk layan melayu bodo mcm ko,,
1802,March,19/3/2020,0.070583241,0.920122591,0.009294168,neutral,Kuala Lumpur,#KitaJagaKita,semoga kawan saya tak positive since dia ada direct contact dgn positive patient and saya pulak dah direct contact dgn dia sebagai langkah berjaga jaga saya dah dapat surat doktor nak kuarintinkan diri sendiri kita jaga kita,,
1803,March,19/3/2020,0.002022068,0.200184703,0.797793229,negative,Kuala Lumpur,#COVID19,langkah utk mencegah covid duduk di rumah kerap basuh tangan jaga kebersihan diri kekal jarak meter antara individu covid,,
1804,March,19/3/2020,0.002662751,0.263612392,0.733724856,negative,Kuala Lumpur,sedih,who ever yang tengah sedih sebab diri sendiri atau keluarga kena kuarantin bertabahlah dan selamat berjuang menengang penyakit allah akan tolong insyaallah,,
1805,March,19/3/2020,0.209589289,0.782506604,0.007904107,neutral,Kuala Lumpur,bunuh diri,anything yang keluar dari mulut dia sumpah semua hambar kekadang rasa nak bunuh diri dengar hahaha but overall hes a great guy to talk to and a caring person i really enjoyed all the times we spend together to more events and moments dah la nanti final year kita dua je,,
1806,March,19/3/2020,0.001936009,0.191664873,0.806399118,negative,Kuala Lumpur,marah,tak kuarantin diri di jb naik bas ke kuantan sampai kuantan positif covid tgklah dalam minggu lagi confirm kes covid akak lagi teruk berpunca dari balik kampung seperti di itali,,
1807,March,19/3/2020,0.188216247,0.803665916,0.008117838,neutral,Kuala Lumpur,#KitaJagaKita,pesanan khidmat masyarakat diminta semua rakyat malaysia utk mematuhi segala arahan berkenaan perintah kawalan pergerakan yg telah dikeluarkan kerajaan sayangi diri keluarga jika tiada urusan penting kekal dirumah masing stay at home kita jaga kita demi malaysia ultr,,
1808,March,19/3/2020,0.593825819,0.402112439,0.004061742,positive,Kuala Lumpur,#COVID19,covid ep bagaimana menjarakkan diri dengan orang lain social distancing yang seakan kecil usahanya tapi sebenarnya besar kesannya kepada masyarakat apa pula flatten the curve credit asst prof dr ashraf rostam kahs iium covid,,
1809,March,19/3/2020,0.003037554,0.30071789,0.696244556,negative,Kuala Lumpur,#COVID19,hari kedua bekerja bila yang mana kena tinggal di rumah semoga yang baik baik sahaja hari ini buat yang merangka plan untuk ke klinik jika merasakan anda mempunyai simptom atau berkait rapat dengan pesakit covid tolong patuhi arahan sila serahkan diri untuk saringan,,
1810,March,19/3/2020,0.002174448,0.215270391,0.782555161,negative,Kuala Lumpur,marah,natashahjohari yg menyusahkan orang jenis camtulah tak nak mengaku join gathering tu lepastu bila batuk tak sihat terus pergi klinik hosp wo calling them first kesian gila kot kalau nursing mother kena jauhkan diri dr anak yg menyusu its damn hard sedih sia,,
1811,March,18/3/2020,0.001645462,0.001645462,0.835453843,negative,Kuala Lumpur,sedih,harini aku layan movie korea je sedih weh thanks korang yg bagi tajuk movie tu aku dah tengok menangis sorang diri dalam bilik jiwa aku dah tak kental,,
1812,March,18/3/2020,0.003972789,0.393306084,0.602721127,negative,Kuala Lumpur,marah,orang duk marah jemaah tabligh ni sebab ramai yang tak mau serah diri dan self quarantine cluster kedua ni akibat daripada himpunan tersebut manakala cluster pertama dibendung dengan baik,,
1813,March,18/3/2020,0.531228072,0.464084209,0.004687719,positive,Kuala Lumpur,#KitaJagaKita,selamat bertugas kepada para staf dominos dan dapat jaga diri masing masing stay safe social distancing kita jaga kita,,
1814,March,18/3/2020,0.006512092,0.644697123,0.348790785,neutral,Kuala Lumpur,#COVID19,gempakseleb ada yang selalu buat macam markadam ni tiap kali naik lif apa apa pun kerapkan diri basuh tangan dengan sabun dan jangan lupa pakai sanitizer okay markadam covid hapuscovid kekal tenang,,
1815,March,18/3/2020,0.003286039,0.325317822,0.67139614,negative,Kuala Lumpur,bunuh diri,aku ni pun nasib baiklah study kat dengkil rumah kat kl dapat news kolej tutup for weeks terus pecut balik kalau aku study kt kelantan nak balik kl cemana pulak boleh pikir nak bunuh diri hari hari sampai akhir bulan sbb kena duduk sorg sorg dekat kolej,,
1816,March,18/3/2020,0.003481606,0.344679034,0.65183936,negative,Kuala Lumpur,#COVID19,gempak kongsi min nak pesan ni make sure korang amalkan social distancing ni okay jarakkan diri meter antara satu sama lain especially yang tengah demam batuk atau selsema covid hapus covid kekal tenang,,
1817,March,18/3/2020,0.000668954,0.066226471,0.933104575,negative,Kuala Lumpur,sedih,frust dan sedih tindakan rakyat malaysia mmg jenis mentaliti ape tah selfish lepas ni kerajaan kena guna bahasa pasar duduk rumah jangan balik kampung atau ke luar kawasan baru orang paham dah kena kat diri sendiri or family terdekat baru reti bahasa kot,,
1818,March,18/3/2020,0.003505971,0.347091175,0.649402853,negative,Kuala Lumpur,#COVID19,karamah usah bersangka diri penuh karamah sedang makam wali belum pernah dijamah daku makhluk pendosa usaha dan ikhtiar jalannya disangkakan diri redha hakikatnya pasrah kerana itulah adanya usaha covid covid malaysia coronavirus,,
1819,December,3/12/2020,0.000694455,0.068751052,0.930554492,negative,Victoria,bunuh diri,ifadatulchoiri yakan tau sendiri mrk ga punya otak ama video sedetik aja mrk jadiin bahan bully an pdhl udah banyak korban seleb yg bunuh diri n depresi krn di bully knetz tp ko ya tetep aja jari nya pd jahat,,
1820,September,16/9/2020,0.004045644,0.400518771,0.595435585,negative,Victoria,kecewa,illegalkimjoon alurnya hampir kek drakor endless love song hyekyo masa kecilny mnis bgt sampe pas jikook kepisah pas dewasa ktmu tp jk mo nikah jimin kecewa trs bnuh diri n jk nyesel tp g jd nikah dy tinggal sm mayat jimin sampe ajal menjemput sbg bentuk setia tp emank intiny jk setia,,
1821,December,29/12/2020,0.001917319,0.189814574,0.808268107,negative,Putrajaya,bunuh diri,aku cuba deny benda ni tapi sekarang aku tak boleh tahan aku rasa nak bunuh diri,,
1822,December,29/12/2020,0.000196862,0.019489316,0.980313822,negative,Putrajaya,bunuh diri,my mom say saya nak bunuh diri okay biarlah rahsia semua benda tu malas nak explain insiden malam tadi merayu ngan doc nak balik rumah dah lah sejuk terang benderang plak tu siap ada yg berdengkur mcmna aku nak tido,,
1823,December,29/12/2020,0.002593171,0.25672395,0.740682878,negative,Putrajaya,marah,yelah korang seronok lah dulu gaji awal kan tkpe aku sabar jee sbb gaji aku hb bukan gaji aku tkde lagi pon aku cuba perbetol kan diri sendiri nak masuk tahun baru dah kan sampai bila kita nak marah lagi pon umur aku dah meningkat sampai bila nak marah jee insyaallah akan dtng,,
1824,December,29/12/2020,0.004680432,0.46336273,0.531956839,negative,Putrajaya,bunuh diri,roszalifah aitt ayat mcm nk bunuh diri je jgn la gitu dik,,
1825,December,29/12/2020,0.000958559,0.094897373,0.904144068,negative,Putrajaya,marah,kena marah teruk dengan kakak abang sebab submit nama pegi kursus tak bincang dulu haaa dah pandai buat keputusan sendiri tak tanya dah alaaaaaaaaaaaaa masatu frust sebab tkleh p yotac terus nak bawak diri konon,,
1826,December,29/12/2020,0.000335317,0.033196365,0.966468318,negative,Putrajaya,marah,i jauhkan diri dari orang lain sebab saya rasa saya yang salah saya yang toxic maybe i kena belajar lebih lagi menghargai perasaan orang lain walhal orang lain tak fikir langsung pasal diri kita ni macam saya kata tadi hidup kena teruskan kecewa sedih tapi tetap bangun,,
1827,December,29/12/2020,0.000160292,0.015868876,0.983970833,negative,Putrajaya,kecewa,dan salah diri sendiri sebab letak expectation tinggi sangat saya manusia biasa je ada sifat sedih marah kecewa semua ni,,
1828,December,28/12/2020,0.004983011,0.493318089,0.5016989,negative,Putrajaya,bunuh diri,teringat pulak kadal desam beautiful friendship tanil nak bunuh diri supaya dalah x perlu memilih kajorn hilangkan diri supaya dalah pilih tanil lebih dramatik kalau watak tanil tay tawan yg berlakon pete kao,,
1829,December,28/12/2020,0.001098217,0.10872347,0.890178313,negative,Putrajaya,marah,aku boleh paham kau tp paham la aku jgak jangan pikir nak nanti makan diri kalau aku cakap marah so aku mampu tweet jela,,
1830,December,28/12/2020,0.001050863,0.104035399,0.894913738,negative,Putrajaya,sedih,jaga diri walaupun kita dah tak berkawan sesakit mana pun hati aku i am still human haih sedih plak hahaha,,
1831,December,28/12/2020,0.000563191,0.055755928,0.943680881,negative,Putrajaya,bunuh diri,captsolv azrlazm hadesmelayu tak semua family faham situasi tu sy kene sihir da tahun n deppression tahun masa mula mmg jd biadap dgan parents n family x anggap pun kene buatan org or pape ingat prangai kte yg berubah camtu sampai la dah tahap nk bunuh diri g berubat baru tahu d sihir,,
1832,December,28/12/2020,0.001243566,0.123113043,0.87564339,negative,Putrajaya,sedih,plan km tapi buat km je sedih dengan diri sendiri sebab pemalas,,
1833,December,26/12/2020,0.005510617,0.545551117,0.448938266,neutral,Putrajaya,marah,sedih dengan diri yang tak mampu beri kebahagiaan dekat mak sendiri,,
1834,December,26/12/2020,0.004058455,0.401787069,0.594154475,negative,Putrajaya,#COVID19,elakkan s adalah vaksin yang paling berkesan untuk membendung penularan covid terus patuhi sop dan amalkan kawalan kendiri jaga diri dan keluarga,,
1835,December,25/12/2020,0.000256771,0.025420295,0.974322934,negative,Putrajaya,bunuh diri,shitt mati bunuh diri sbb cinta,,
1836,December,25/12/2020,0.000206405,0.02043406,0.979359535,negative,Putrajaya,bunuh diri,jiran aku ditemui malam tadi dalam keadaan tergantung dengan tuala disyaki bunuh diri polis menemui surat yg ditujukan kepada seorang perempuan kemungkinan putus cinta,,
1837,December,24/12/2020,0.001939692,0.192029515,0.806030793,negative,Putrajaya,marah,marah tapi lebih baik berdiam diri,,
1838,December,23/12/2020,0.00133368,0.132034305,0.866632015,negative,Putrajaya,sedih,sumpah sedih dgn diri sendiri,,
1839,December,23/12/2020,0.007945336,0.786588295,0.205466369,neutral,Putrajaya,sedih,hrthzkwn muhasabah pada diri dulu bila hati tengah sedih banyak penyelesaian pintas dan sementara yang kita akan pilih nilai pada diri mana yang kurang mana yang lebih yang kurang kita perbaiki yang lebih kita kekalkan,,
1840,December,23/12/2020,0.000125676,0.012441884,0.98743244,negative,Putrajaya,bunuh diri,perangai gila dia boleh buat aku rasa nak bunuh diri sekarang jgk,,
1841,December,22/12/2020,0.001209322,0.119722877,0.879067801,negative,Putrajaya,marah,bunuh diri ke apa korg ni,,
1842,December,22/12/2020,0.00100158,0.099156382,0.899842038,negative,Putrajaya,bunuh diri,asal lah malam tadi aku mimpi orang bunuh diri ni aku rasa dah dekat dua kali ni,,
1843,December,21/12/2020,0.002517424,0.249224992,0.748257584,negative,Putrajaya,kecewa,dengar macam kecewa dah nasihat pun tak jalan tahu la tu duit dia tapi why not sambil tu cuba improve diri sendiri dlu,,
1844,December,20/12/2020,0.000487786,0.048290785,0.951221429,negative,Putrajaya,marah,sedih bila saudara aku share yang golongan title datin cakap dekat dorg cermin diri sikit tahu kau harta banyak datin tapi level sombong kau ni aku tak perkenanlah dengki,,
1845,December,20/12/2020,0.001249384,0.123688983,0.875061633,negative,Putrajaya,kecewa,kecewa dengan diri sendiri dah seminggu tak keluar peluh,,
1846,December,19/12/2020,0.003295322,0.326236851,0.670467827,negative,Putrajaya,bunuh diri,thisismirfan nanti duk dgn aku bunuh diri lagi,,
1847,December,19/12/2020,0.005481811,0.542699289,0.4518189,neutral,Putrajaya,sedih,bila hang takde ataupun tak dapat apa benda yang hang nak hang tak perlu sedih hang perlu cari dengan usaha apa yang penting hang perlu bersyukur dengan apa yang hang ada sekarang pesan pada diri sendiri untuk muhasabah diri,,
1848,December,19/12/2020,0.000620297,0.06140942,0.937970283,negative,Putrajaya,marah,marah dngan diri sndiri ni mmg tak boleh nak luah kan,,
1849,December,19/12/2020,0.003849577,0.381108087,0.615042337,negative,Putrajaya,sedih,ikramibnsidik hati ni pedih dan perit lgi bila kita tgk ibu sedih so sometimes kita diamkan diri,,
1850,December,19/12/2020,0.009353007,0.925947645,0.064699349,neutral,Putrajaya,sedih,sedih nya rase diri ini penat lelah cuba itu ini untuk naikkan chocolicio tapi takde pon yang sudi say hai,,
1851,December,18/12/2020,0.002386041,0.236218061,0.761395898,negative,Putrajaya,#KitaJagaKita,salahkan itu salahkan ini jaga diri sendiri je lain la kalau kau memang tak keluar g mana kita jaga kita,,
1852,December,18/12/2020,0.005918591,0.585940486,0.408140924,neutral,Putrajaya,marah,adlinzkl haha aku mmg marah wei dgn diri sendiri,,
1853,December,18/12/2020,0.007612604,0.753647819,0.238739577,neutral,Putrajaya,bunuh diri,snmaliy suruh classmate kau ke batch kau sorang attempt bunuh diri nanti lect kau stop la bagi assignment agagagaha,,
1854,December,18/12/2020,0.612523894,0.383601345,0.003874761,positive,Putrajaya,#KitaJagaKita,sesuaikan diri dengan kebiasaan baharu dan amalkan norma baharu sentiasa berfikiran positif dan terus mematuhi sop serta amalkan langkah langkah pencegahan yang telah disarankan oleh kerajaan mqa prihatin stay at home duduk rumah kita jaga kita kita mesti menang,,
1855,December,17/12/2020,0.004546312,0.450084869,0.545368819,negative,Putrajaya,bunuh diri,siyes ar yg ku tahu dulu org nak bunuh diri je minum klorok,,
1856,December,17/12/2020,0.003084359,0.305351535,0.691564106,negative,Putrajaya,bunuh diri,endwithz dikira cubaan bunuh diri kalau tenung tu siapa buat wallpaper gambar dia ni boleh report dekat bomba cubaan bunuh diri kakakakaka,,
1857,December,17/12/2020,0.003103499,0.307246441,0.68965006,negative,Putrajaya,sedih,mommyani saya berasa sangat kesian kat dia dengan dugaan yang dihadapi bila tengok dia positive buat saya rasa sedih dengan diri sendiri dia lebih menghargai kehidupannya melebihi saya hargai kehidupan saya,,
1858,December,17/12/2020,0.000795549,0.078759322,0.920445129,negative,Putrajaya,marah,ramai suruh aku cari awek hahaha bro bukan tak nak cari cuma aku tak suka orang annoying tetiba merajuk tak tentu pasal tetiba marah kau benda babi baik aku cari duit dan happy kan diri sendiri lagi bagus dont waste your time dengan orang yang belum tentu dengan kita,,
1859,December,16/12/2020,0.004162386,0.412076237,0.583761377,negative,Putrajaya,marah,missalienx kenapa ntah tepuk dada tanya diri sendiri lah kata kat dia hahaha lagi buat sedih konon kena ujian,,
1860,December,16/12/2020,0.003303656,0.327061981,0.669634362,negative,Putrajaya,bunuh diri,nttzimuhammadhaizam true ada yang sanggup bunuh diri disebabkan perkara ini,,
1861,December,16/12/2020,0.002348239,0.232475613,0.765176148,negative,Putrajaya,bunuh diri,natashaanizam cakap la sorry sambil ugut bunuh diri baru real,,
1862,December,16/12/2020,0.004306923,0.426385423,0.569307653,negative,Putrajaya,sedih,dalam dunia sekarang banyak orang menghina orang lain untuk tutup kekurangan diri make them feel better more confidence sedih bukan,,
1863,December,15/12/2020,0.000627269,0.062099597,0.937273135,negative,Putrajaya,bunuh diri,kalau tetiba you datang dekat i cakap nak kahwin lain i akan hina you hina you sampai you bunuh diri walaupun masa tu you dah kaya i akan make sure i hina sampai you bunuh diri kata bini baru cakap nak pakai baju melayu esok bahaya niii hahahaha kushinot,,
1864,December,15/12/2020,0.121142757,0.870068671,0.008788572,neutral,Putrajaya,bunuh diri,roikinney kan nice to look at but i wouldnt wanna live here kang tak pasal pasal orang assume aku bunuh diri,,
1865,December,15/12/2020,0.001887397,0.186852319,0.811260284,negative,Putrajaya,bunuh diri,no amani noo you cannot die just like that atleast kau jadi gila sampai bunuh diri sendiri pun dah memadai aku pulak yang psycho sekarang ni cinta sekali lagi,,
1866,December,15/12/2020,0.002239098,0.221670676,0.776090226,negative,Putrajaya,marah,notyourladyb kau la buat aku marah ha marah la diri sendiri,,
1867,December,14/12/2020,0.001000699,0.099069175,0.899930127,negative,Putrajaya,sedih,sedih down weh itu yg org ckp jgn cpt percaya dgn harapan nti makan diri alahhu,,
1868,December,14/12/2020,0.002022221,0.200199921,0.797777858,negative,Putrajaya,bunuh diri,kalau lepaskan chiky kat pasar borong confirm dia frust bunuh diri baru dia tahu makanan dia mahal tahu nak tidur jeee,,
1869,December,14/12/2020,0.000117949,0.011676997,0.988205054,negative,Putrajaya,marah,aku gila ke kalau aku marah diri aku sendiri sebab lambat datang kerja bukan ada orang marah pun actually,,
1870,December,13/12/2020,0.004449527,0.440503165,0.555047308,negative,Putrajaya,kecewa,jangan mencari kesempurnaan dalam diri seseorang kerena kita akan nampak kekurangan yang membuatkan kita rasa kecewa alhamdulillah what i have now kuala lumpur,,
1871,December,13/12/2020,0.003337179,0.330380752,0.666282069,negative,Putrajaya,marah,tak sedar diri hahahaha aku suka marah tetot anjang camtu,,
1872,December,13/12/2020,0.004122933,0.408170323,0.587706744,negative,Putrajaya,bunuh diri,kalau dapat kat aku ni aku hoooooooooon pastu turun tingkap cakap nak bunuh diri jangan susahkan orang,,
1873,December,12/12/2020,0.000184924,0.018307518,0.981507558,negative,Putrajaya,marah,makan hati kecik hati semualah pujuk sejukkan rasa lifeless lonely terpinggir sebab benda libatkan hati ni aku dh serik bila jauh sumpah serik rasa nak marah rasa useless pada diri sendiri tak bole nak buat apa,,
1874,December,12/12/2020,0.001204361,0.119231702,0.879563937,negative,Putrajaya,marah,tetiba rasa marah dgn diri sendiri sbb mai keja tak bawak flavour,,
1875,December,12/12/2020,0.008317911,0.823473143,0.168208947,neutral,Putrajaya,sedih,kau yang singgah tapi tak sungguh kau yang ku nanti tapi kau tetap pergi sedih pilu hatiku ini kerna kau buat ku begini pergilah dikau kepada dia kau yang kau cintai usah kembali kepada diri ku yang tak sempurna ini,,
1876,December,11/12/2020,0.001612949,0.159681936,0.838705115,negative,Putrajaya,sedih,semoga allah jagakan keluarga aku selalu dari hasad dengki doa tak baik dari orang yg sedih tu ayat jahat bukan dari orang lain tapi dari darah daging sendiri terima kasih suamiku anak yang menjadi penguat dalam diri ni,,
1877,December,11/12/2020,0.001390792,0.137688408,0.8609208,negative,Putrajaya,bunuh diri,thread of lies adik dia bunuh diri tapi kakak dan mak dia taktahu kenapa dan korang takkan expect yang sebenarnya pembunuh sebenar ialah,,
1878,December,11/12/2020,0.005464886,0.541023713,0.453511401,neutral,Putrajaya,sedih,aku tengah cabar diri aku untuk edit video happy jadi sedih hehe,,
1879,December,9/12/2020,0.000242631,0.024020424,0.975736945,negative,Putrajaya,bunuh diri,terkejut aku bodo kakak tu datang datang terus ugut nak bunuh diri nasib la aku yang lapar ni boleh kawal emosi terus tanya dia kenapa kakak kenapa nak bunuh diri pulak apa boleh saya tolong saya tolong ibu tunggal seorang anak masahalah family la tu,,
1880,December,9/12/2020,0.001242243,0.122982092,0.875775665,negative,Putrajaya,kecewa,kalau aku balik either tdo kalau letih n kecewa sgt sbb x leh jawab or release stress layan games ke wayang ke masa master dlu motivate diri habis je sesi lab yg bz gila reward diri g tgk bola kat stadium and ofkos ngedate hampir evryday ahh kenangan,,
1881,December,9/12/2020,0.007576984,0.750121427,0.242301589,neutral,Putrajaya,bunuh diri,jika anda penyokong manchester united saya minta anda banyakkan beristighfar dan banyak mengingati tuhan lupakan bola sepak buat seketika mungkin sudah takdir pasukan anda bukan lagi pasukan yang kuat di persada eropah kuatkan semangat jangan ada cubaan bunuh diri,,
1882,December,8/12/2020,0.001034938,0.102458821,0.896506242,negative,Putrajaya,sedih,selalu pesan dengan member kalau kau rasa sakit suami kau hawau tapi kau kena bersyukur at least keluarga mak pak depan mata belajaq cari kelebihan diri sendiri ketika sedih,,
1883,December,8/12/2020,0.001322098,0.130887675,0.867790227,negative,Putrajaya,marah,double stupid ye aku dah keluarkan duit siang tadi lepas tu duit tu letak kat lanyard sekali dgn id kad id kad tu pulak aku letak dalam locker taktau nak marah ke sedih dgn diri sendiri harini,,
1884,December,8/12/2020,0.0942029,0.896739129,0.009057971,neutral,Putrajaya,marah,notyoursfav next time jgn buat keputusan time marah dan jangan berjanji bila kau happy makan diri bro,,
1885,December,8/12/2020,0.003765235,0.372758275,0.623476489,negative,Putrajaya,bunuh diri,sputnik bunuh diri selamatkan ambulanss,,
1886,December,8/12/2020,0.004856422,0.480785799,0.514357779,negative,Putrajaya,bunuh diri,amirulicio hahahaha nasib baik aku dah lupa segala password apa semua kalau tak mesti bunuh diri tgok apa yg aku buat kat status,,
1887,December,8/12/2020,0.001596549,0.158058367,0.840345084,negative,Putrajaya,marah,mentang la teacher tak pernah marah suka hati je ya nak buat kelas tiba dalam masa mins dah la homework tak hantar teacher malas ya nak marah sebab korang buat homework tu untuk diri korang teacher dah pandai,,
1888,December,8/12/2020,0.001280352,0.126754805,0.871964843,negative,Putrajaya,sedih,sedih dengan diri sendiri,,
1889,December,7/12/2020,0.005022402,0.497217782,0.497759816,negative,Putrajaya,kecewa,learn something tak nak diri kecewa you must to follow kejar,,
1890,December,7/12/2020,0.030876873,0.959431895,0.009691231,neutral,Putrajaya,sedih,baru nak excited birthday coming up nak menghiburkan diri tengok case banyak macam ni sedih balik,,
1891,December,7/12/2020,0.000436113,0.043175166,0.956388721,negative,Putrajaya,marah,hanifadzly aaa mcm tu lah selalunya paling lama kalau merajuk pun tiga hari kadang kadang sampai terlupa pula marah terpujuk diri sendiri aih,,
1892,December,7/12/2020,0.004328563,0.428527688,0.56714375,negative,Putrajaya,bunuh diri,kita bikin jambatan dia p bunuh diri sohai,,
1893,December,6/12/2020,0.0015524,0.153687581,0.844760019,negative,Putrajaya,bunuh diri,anna rate suicide dan cubaan bunuh diri meningkat lagi dasyat dri kes covid mgkn kena bakar kot company tu terus hahahahaha,,
1894,December,6/12/2020,0.000733908,0.072656859,0.926609234,negative,Putrajaya,sedih,kitaraoff kalau aku mmg aku salahkan diri sendiri je lah lps tu tak tau brp lama aku nk sedih dan nk move on sedih oiii,,
1895,December,6/12/2020,0.000227729,0.022545182,0.977227089,negative,Putrajaya,bunuh diri,seksyen cubaan bunuh diri denda maksimum rm atau penjara bln,,
1896,December,5/12/2020,0.000365752,0.036209432,0.963424817,negative,Putrajaya,sedih,sedih laa gagal diet ni lagi sedih tengok berat naik rasa nak carut diri sendiri ooi,,
1897,December,5/12/2020,0.000925063,0.091581194,0.907493743,negative,Putrajaya,marah,diri aku sendiri takut dengan diri aku kalau tengah marah anything could happen,,
1898,December,4/12/2020,0.003817362,0.377918887,0.61826375,negative,Putrajaya,#COVID19,sayangi diri dan keluarga terus patuhi sop dan amalkan kawalan kendiri bagi memutuskan penularan wabak covid,,
1899,December,4/12/2020,0.007917513,0.783833828,0.208248659,neutral,Putrajaya,sedih,syayange accurate or diri you yang jealous diri sendiri taknak improve or memang dah tak boleh improve but feel salty pasal orang lebih dari kau hahahaha sedih perempuan macam ni,,
1900,December,3/12/2020,0.00409341,0.405247598,0.590658992,negative,Putrajaya,#COVID19,ayangi diri dan keluarga terus patuhi sop dan amalkan kawalan kendiri bagi memutuskan penularan wabak covid,,
